Hour,Load (kW)
7594,20.30413123096597
7595,20.392937306936766
7596,20.422012603703223
7597,19.749752643157095
7598,19.524559480700095
7599,19.87590786341976
7600,19.590776282945278
7601,18.630169633886148
7602,18.338749952157833
7603,18.227103647876177
7604,18.82053449185684
7605,18.318287011279768
7606,18.434681517864853
7607,18.97300156409472
7608,19.39039134736008
7609,19.061541567383983
7610,19.232319262711304
7611,19.590592817494123
7612,19.58733095896709
7613,20.129919841863114
7614,20.137914376740024
7615,20.30053286575672
7616,20.816779367540853
7617,26.16594378189346
7618,27.081380491740003
7619,24.5155426324223
7620,23.120891647015636
7621,22.692899647235564
7622,22.07846363300747
7623,24.078207349281588
7624,25.410839610681585
7625,26.134358890607064
7626,25.622333260278854
7627,25.91653261680706
7628,26.951502293846602
7629,27.549601666568048
7630,27.725665650990642
7631,30.04792581965007
7632,28.840776892725536
7633,29.212462733323328
7634,29.5949611623842
7635,31.885832047648762
7636,31.911666165352244
7637,33.50343491099236
7638,32.96885350378929
7639,33.20239017265445
7640,35.378565156011575
7641,34.649355317628384
7642,34.29638437660281
7643,33.46767717785802
7644,31.9765248220236
7645,29.749676475860518
7646,27.84674756384547
7647,27.214733739694868
7648,27.002846358109608
7649,27.12949789177236
7650,28.858151115295698
7651,30.347113269455065
7652,30.257868700810608
7653,29.657626934747462
7654,30.889975011069048
7655,31.035528877723397
7656,31.190225455484608
7657,31.55709971652908
7658,31.55372055304466
7659,31.94907271682498
7660,32.399905500189064
7661,32.0433454367073
7662,32.303808909887536
7663,31.422780988761456
7664,31.40875795709804
7665,30.956407500528815
7666,30.61615731497189
7667,29.36544010325708
7668,29.312972346230985
7669,27.9817207951636
7670,27.317829803822963
7671,27.782852236563496
7672,27.695645049447492
7673,27.858016635451577
7674,27.969186035453227
7675,27.69100426728904
7676,26.665057269264924
7677,22.874081755215787
7678,22.400994847819565
7679,21.76767604136265
7680,20.633975930324493
7681,19.481026346267942
7682,18.352638370866288
7683,17.908585224318678
7684,17.386612932390435
7685,17.175265622911216
7686,18.20372692998317
7687,18.75846989858984
